condcall_v1,fs,O1,64,goal,Passed,1.5
condcall_v1,fs,O1,64,nongoal,Failed,1.43
condcall_v1,fs,O2,32,goal,Passed,1.17
condcall_v1,fs,O2,32,nongoal,Failed,1.4
condcall_v1,fs,O2,64,goal,Passed,1.25
condcall_v1,fs,O2,64,nongoal,Failed,1.51
condcall_v1,sp,O0,32,goal,Passed,23.6
condcall_v1,sp,O0,32,nongoal,Passed,10.82
condcall_v1,sp,O0,64,goal,Passed,20.48
condcall_v1,sp,O0,64,nongoal,SAborted,40.46
condcall_v1,sp,O1,32,goal,Passed,1.8
condcall_v1,sp,O1,32,nongoal,Passed,3.13
condcall_v1,sp,O1,64,goal,Passed,1.78
condcall_v1,sp,O1,64,nongoal,Passed,1.56
condcall_v1,sp,O2,32,goal,Passed,1.45
